Name,info,Partner
targeted epigenetic assay,Francesca Bruzzese,Istituto Nazionale Tumori
targeted metabolomic assay,Francesca Bruzzese,Istituto Nazionale Tumori
targeted transcriptional assay,Francesca Bruzzese,Istituto Nazionale Tumori
T-cell activation assay,Francesca Bruzzese,Istituto Nazionale Tumori
T-cell cytotoxicity assay,Francesca Bruzzese,Istituto Nazionale Tumori
toxicity assay,Francesca Bruzzese,Istituto Nazionale Tumori
24 well plate,Bruce Schultz,Fraunhofer-Gesellschaft
384 well plate,Bruce Schultz,Fraunhofer-Gesellschaft
96 well plate,Bruce Schultz,Fraunhofer-Gesellschaft
ADMET,Bruce Schultz,Fraunhofer-Gesellschaft
apoptosis assay,Bruce Schultz,Fraunhofer-Gesellschaft
artifact assay,Bruce Schultz,Fraunhofer-Gesellschaft
assay format,Bruce Schultz,Fraunhofer-Gesellschaft
assay screening campaign stage,Bruce Schultz,Fraunhofer-Gesellschaft
assay screening throughput,Bruce Schultz,Fraunhofer-Gesellschaft
Bead-based immunoassay for protein state,Bruce Schultz,Fraunhofer-Gesellschaft
binding assay,Bruce Schultz,Fraunhofer-Gesellschaft
bioassay,Bruce Schultz,Fraunhofer-Gesellschaft
bioassay specification,Bruce Schultz,Fraunhofer-Gesellschaft
bioassay type,Bruce Schultz,Fraunhofer-Gesellschaft
bioavailability assay,Bruce Schultz,Fraunhofer-Gesellschaft
biochemical format,Bruce Schultz,Fraunhofer-Gesellschaft
brightfield microscopy,Bruce Schultz,Fraunhofer-Gesellschaft
Caco-2 permeability assay,Bruce Schultz,Fraunhofer-Gesellschaft
calcium redistribution assay,Bruce Schultz,Fraunhofer-Gesellschaft
cAMP redistribution assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell based format,Bruce Schultz,Fraunhofer-Gesellschaft
cell cycle assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell density determination,Bruce Schultz,Fraunhofer-Gesellschaft
cell growth assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell morphology assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell motility assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell permeability assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell proliferation assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell viability assay,Bruce Schultz,Fraunhofer-Gesellschaft
cell viability ATP quantitation assay,Bruce Schultz,Fraunhofer-Gesellschaft
chemical stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
chemotaxis assay,Bruce Schultz,Fraunhofer-Gesellschaft
circular dichroism,Bruce Schultz,Fraunhofer-Gesellschaft
competitive immunoassay,Bruce Schultz,Fraunhofer-Gesellschaft
compound aggregation assay,Bruce Schultz,Fraunhofer-Gesellschaft
compound fluorescence assay,Bruce Schultz,Fraunhofer-Gesellschaft
compound library,Bruce Schultz,Fraunhofer-Gesellschaft
compound redox activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
compound toxicity assay,Bruce Schultz,Fraunhofer-Gesellschaft
concentration response assay,Bruce Schultz,Fraunhofer-Gesellschaft
confirmatory assay,Bruce Schultz,Fraunhofer-Gesellschaft
confocal microscopy,Bruce Schultz,Fraunhofer-Gesellschaft
counter screening assay,Bruce Schultz,Fraunhofer-Gesellschaft
cytochrome P450 enzyme activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
cytokine secretion assay,Bruce Schultz,Fraunhofer-Gesellschaft
direct enzyme activity measurement method,Bruce Schultz,Fraunhofer-Gesellschaft
drug absorption assay,Bruce Schultz,Fraunhofer-Gesellschaft
drug excretion assay,Bruce Schultz,Fraunhofer-Gesellschaft
drug metabolism assay,Bruce Schultz,Fraunhofer-Gesellschaft
ELISA,Bruce Schultz,Fraunhofer-Gesellschaft
ELISA protein state assay,Bruce Schultz,Fraunhofer-Gesellschaft
endpoint assay,Bruce Schultz,Fraunhofer-Gesellschaft
enzymatic stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
enzyme activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
enzyme fragment complementation,Bruce Schultz,Fraunhofer-Gesellschaft
enzyme induction assay,Bruce Schultz,Fraunhofer-Gesellschaft
enzyme inhibition assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging apoptosis assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging cell count assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging cell cycle state assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging cell growth inhibition assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging morphology assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging multiplex cytological profiling assay,Bruce Schultz,Fraunhofer-Gesellschaft
Fluorescence imaging protein state assay,Bruce Schultz,Fraunhofer-Gesellschaft
fluorescence microscopy,Bruce Schultz,Fraunhofer-Gesellschaft
fluorescent protein reporter gene assay,Bruce Schultz,Fraunhofer-Gesellschaft
functional,Bruce Schultz,Fraunhofer-Gesellschaft
functional phenotypic,Bruce Schultz,Fraunhofer-Gesellschaft
"functional target-based_x000D_
",Bruce Schultz,Fraunhofer-Gesellschaft
gastric fluid stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
gene knock in,Bruce Schultz,Fraunhofer-Gesellschaft
gene knockdown,Bruce Schultz,Fraunhofer-Gesellschaft
genotoxicity assay,Bruce Schultz,Fraunhofer-Gesellschaft
high throughput screening,Bruce Schultz,Fraunhofer-Gesellschaft
homogeneous time resolved fluorescence,Bruce Schultz,Fraunhofer-Gesellschaft
HPLC System,Bruce Schultz,Fraunhofer-Gesellschaft
hybrid screening,Bruce Schultz,Fraunhofer-Gesellschaft
immunoassay,Bruce Schultz,Fraunhofer-Gesellschaft
immunocytochemistry,Bruce Schultz,Fraunhofer-Gesellschaft
immunofluorescent labeling,Bruce Schultz,Fraunhofer-Gesellschaft
immunohistochemistry,Bruce Schultz,Fraunhofer-Gesellschaft
in situ immunoassay,Bruce Schultz,Fraunhofer-Gesellschaft
in vivo efficacy assay,Bruce Schultz,Fraunhofer-Gesellschaft
in vivo PK/PD assay,Bruce Schultz,Fraunhofer-Gesellschaft
interstitial fluid stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
intestinal fluid stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
ion channel assay,Bruce Schultz,Fraunhofer-Gesellschaft
kinase activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
kinetic assay,Bruce Schultz,Fraunhofer-Gesellschaft
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Bruce Schultz,Fraunhofer-Gesellschaft
localization assay,Bruce Schultz,Fraunhofer-Gesellschaft
low throughput screening,Bruce Schultz,Fraunhofer-Gesellschaft
luciferase enzyme activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
luciferase reporter gene assay,Bruce Schultz,Fraunhofer-Gesellschaft
medium throughput screening,Bruce Schultz,Fraunhofer-Gesellschaft
membrane permeability assessment,Bruce Schultz,Fraunhofer-Gesellschaft
metabolic stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
metabolomic assay,Bruce Schultz,Fraunhofer-Gesellschaft
Migration Assay,Bruce Schultz,Fraunhofer-Gesellschaft
mitochondrial membrane potential assay,Bruce Schultz,Fraunhofer-Gesellschaft
mitosis/apoptosis assay,Bruce Schultz,Fraunhofer-Gesellschaft
mitotic cell cycle state assay,Bruce Schultz,Fraunhofer-Gesellschaft
neurite outgrowth assay,Bruce Schultz,Fraunhofer-Gesellschaft
optical microscopy,Bruce Schultz,Fraunhofer-Gesellschaft
other pharmacokinetic studies,Bruce Schultz,Fraunhofer-Gesellschaft
oxidative stress assay,Bruce Schultz,Fraunhofer-Gesellschaft
PD biomarker assay,Bruce Schultz,Fraunhofer-Gesellschaft
permeability assay,Bruce Schultz,Fraunhofer-Gesellschaft
pH stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
pharmacodynamic assay,Bruce Schultz,Fraunhofer-Gesellschaft
pharmacokinetic assay,Bruce Schultz,Fraunhofer-Gesellschaft
Pharmacology: Primary Pharmacodynamics,Bruce Schultz,Fraunhofer-Gesellschaft
phosphatase activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
phosphorylation assay,Bruce Schultz,Fraunhofer-Gesellschaft
plasma stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
preclinical development stage,Bruce Schultz,Fraunhofer-Gesellschaft
primary assay,Bruce Schultz,Fraunhofer-Gesellschaft
protease activity assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein expression assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein folding assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein unfolding assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein-protein interaction assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein-small molecule interaction assay,Bruce Schultz,Fraunhofer-Gesellschaft
protein-turnover assay,Bruce Schultz,Fraunhofer-Gesellschaft
quantitative PCR,Bruce Schultz,Fraunhofer-Gesellschaft
quantitative reverse transcription PCR,Bruce Schultz,Fraunhofer-Gesellschaft
real-time PCR ,Bruce Schultz,Fraunhofer-Gesellschaft
receptor induction assay,Bruce Schultz,Fraunhofer-Gesellschaft
receptor internalization assay,Bruce Schultz,Fraunhofer-Gesellschaft
redistribution assay,Bruce Schultz,Fraunhofer-Gesellschaft
reporter gene assay,Bruce Schultz,Fraunhofer-Gesellschaft
reverse transcription PCR,Bruce Schultz,Fraunhofer-Gesellschaft
safety pharmacology assay,Bruce Schultz,Fraunhofer-Gesellschaft
sandwich ELISA,Bruce Schultz,Fraunhofer-Gesellschaft
second messenger assay,Bruce Schultz,Fraunhofer-Gesellschaft
secondary assay,Bruce Schultz,Fraunhofer-Gesellschaft
selectivity assay,Bruce Schultz,Fraunhofer-Gesellschaft
signal transduction assay,Bruce Schultz,Fraunhofer-Gesellschaft
signaling pathway assay,Bruce Schultz,Fraunhofer-Gesellschaft
solubility assay,Bruce Schultz,Fraunhofer-Gesellschaft
surface plasmon resonance,Bruce Schultz,Fraunhofer-Gesellschaft
targeted metabolomic assay,Bruce Schultz,Fraunhofer-Gesellschaft
thermal shift assay,Bruce Schultz,Fraunhofer-Gesellschaft
thermodynamic solubility assay,Bruce Schultz,Fraunhofer-Gesellschaft
time resolved fluorescence resonance energy transfer,Bruce Schultz,Fraunhofer-Gesellschaft
tissue distribution assay,Bruce Schultz,Fraunhofer-Gesellschaft
tissue homogenate stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
toxicity assay,Bruce Schultz,Fraunhofer-Gesellschaft
whole blood stability assay,Bruce Schultz,Fraunhofer-Gesellschaft
24 well plate,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
384 well plate,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
96 well plate,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
ADMET,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
apoptosis assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
artifact assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
assay format,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
assay screening campaign stage,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
assay screening throughput,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Bead-based immunoassay for protein state,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
binding assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
bioassay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
bioassay specification,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
bioassay type,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
bioavailability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
biochemical format,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
brightfield microscopy,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Caco-2 permeability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
calcium redistribution assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cAMP redistribution assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell based format,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell cycle assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell density determination,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell growth assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell morphology assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell motility assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell permeability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell proliferation assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell viability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cell viability ATP quantitation assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
chemical stability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
chemotaxis assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
circular dichroism,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
competitive immunoassay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
compound aggregation assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
compound fluorescence assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
compound library,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
compound redox activity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
compound toxicity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
concentration response assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
confirmatory assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
confocal microscopy,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
counter screening assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cytochrome P450 enzyme activity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
cytokine secretion assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
direct enzyme activity measurement method,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
drug absorption assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
drug excretion assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
drug metabolism assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
ELISA,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
ELISA protein state assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
endpoint assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
enzymatic stability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
enzyme activity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
enzyme fragment complementation,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
enzyme induction assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
enzyme inhibition assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging apoptosis assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging cell count assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging cell cycle state assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging cell growth inhibition assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging morphology assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging multiplex cytological profiling assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Fluorescence imaging protein state assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
fluorescence microscopy,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
fluorescent protein reporter gene assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
functional,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
functional phenotypic,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
"functional target-based_x000D_
",Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
gastric fluid stability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
gene knock in,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
gene knockdown,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
genotoxicity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
high throughput screening,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
homogeneous time resolved fluorescence,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
HPLC System,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
hybrid screening,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
immunoassay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
immunocytochemistry,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
immunofluorescent labeling,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
immunohistochemistry,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
in situ immunoassay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
in vivo efficacy assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
in vivo PK/PD assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
interstitial fluid stability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
intestinal fluid stability assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
ion channel assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
kinase activity assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
kinetic assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
localization assay,Martin Hofmann-Apitius,Fraunhofer-Gesellschaft
